139	1	2	[1.582  1.595  1.6045 1.598 ]
140	1	3	[1.598  1.591  1.582  1.6045]
141	3	3	[1.6045 1.6045 1.602  1.606 ]
142	1	1	[1.579 1.606 1.584 1.589]
143	1	0	[1.592 1.584 1.582 1.579]
144	3	0	[1.588 1.58  1.583 1.585]
145	3	0	[1.6045 1.583  1.595  1.598 ]
146	2	1	[1.597 1.603 1.588 1.585]
147	3	0	[1.578 1.571 1.577 1.575]
148	0	1	[1.591 1.593 1.591 1.591]
149	3	1	[1.591 1.593 1.591 1.588]
150	0	1	[1.577 1.585 1.577 1.577]
151	1	1	[1.585 1.592 1.577 1.577]
152	1	0	[1.606  1.59   1.6045 1.59  ]
153	0	2	[1.597  1.584  1.606  1.6045]
154	0	1	[1.591 1.608 1.594 1.584]
155	2	3	[1.589 1.586 1.584 1.594]
156	3	1	[1.579 1.586 1.578 1.586]
157	1	3	[1.586 1.58  1.583 1.59 ]
158	2	1	[1.594 1.596 1.589 1.591]
159	3	2	[1.579 1.582 1.591 1.586]
160	0	3	[1.584 1.594 1.589 1.596]
161	1	3	[1.579 1.577 1.579 1.594]
162	2	1	[1.586 1.598 1.588 1.588]
163	3	2	[1.576 1.581 1.584 1.583]
164	3	1	[1.576 1.584 1.581 1.583]
165	2	3	[1.582 1.598 1.578 1.601]
166	0	1	[1.607 1.612 1.593 1.598]
167	3	0	[1.589 1.582 1.578 1.58 ]
168	3	0	[1.61  1.582 1.597 1.6  ]
169	0	0	[1.593 1.589 1.593 1.584]
170	2	1	[1.589 1.593 1.584 1.591]
171	0	0	[1.59  1.581 1.581 1.589]
172	2	2	[1.588 1.588 1.591 1.59 ]
173	3	0	[1.629 1.596 1.585 1.598]
174	0	0	[1.608 1.606 1.608 1.578]
175	2	1	[1.5625 1.589  1.589  1.586 ]
176	1	0	[1.615 1.591 1.604 1.599]
177	1	2	[1.585 1.588 1.591 1.588]
178	1	3	[1.588 1.593 1.595 1.598]
179	0	3	[1.587 1.593 1.59  1.597]
180	0	2	[1.586 1.583 1.596 1.594]
181	2	2	[1.593 1.583 1.598 1.583]
182	0	0	[1.589 1.582 1.585 1.582]
183	3	0	[1.596 1.591 1.596 1.591]
184	3	2	[1.588 1.581 1.607 1.588]
185	1	0	[1.606 1.593 1.6   1.598]
186	2	3	[1.578 1.579 1.579 1.586]
187	3	1	[1.572 1.585 1.572 1.572]
188	0	1	[1.572 1.585 1.572 1.572]
189	1	0	[1.591 1.588 1.588 1.588]
190	1	3	[1.592 1.596 1.596 1.602]
191	1	1	[1.577 1.619 1.596 1.591]
192	1	2	[1.572 1.572 1.588 1.572]
193	1	2	[1.584 1.579 1.587 1.582]
194	2	0	[1.586 1.577 1.58  1.574]
195	0	0	[1.604 1.59  1.597 1.594]
196	2	2	[1.582 1.597 1.604 1.602]
197	1	3	[1.583 1.59  1.597 1.6  ]
198	1	0	[1.605  1.6045 1.58   1.6045]
199	0	0	[1.602 1.59  1.591 1.597]
200	0	0	[1.606  1.602  1.6045 1.58  ]
201	0	0	[1.608  1.58   1.602  1.6045]
202	1	2	[1.599 1.583 1.601 1.596]
203	0	3	[1.608 1.609 1.618 1.621]
204	2	0	[1.613 1.582 1.613 1.613]
205	0	0	[1.603 1.6   1.598 1.598]
206	3	2	[1.578 1.582 1.589 1.581]
207	1	3	[1.582 1.584 1.578 1.589]
208	3	0	[1.591 1.588 1.588 1.588]
209	2	1	[1.586 1.59  1.586 1.576]
210	2	0	[1.588 1.583 1.579 1.588]
211	2	0	[1.57  1.565 1.57  1.567]
212	3	2	[1.585 1.587 1.597 1.597]
213	0	3	[1.582 1.582 1.587 1.59 ]
214	0	1	[1.588 1.59  1.579 1.584]
215	0	3	[1.578 1.573 1.576 1.581]
216	2	3	[1.599 1.6   1.592 1.602]
217	0	2	[1.591 1.59  1.614 1.588]
218	3	2	[1.592 1.593 1.601 1.593]
219	2	3	[1.569 1.58  1.572 1.589]
220	2	3	[1.581 1.581 1.578 1.585]
221	0	0	[1.589 1.583 1.588 1.586]
222	1	1	[1.588 1.594 1.586 1.583]
223	2	2	[1.596 1.579 1.6   1.584]
224	3	0	[1.612 1.587 1.59  1.584]
225	3	0	[1.592 1.58  1.577 1.589]
226	3	0	[1.591 1.581 1.588 1.586]
227	2	0	[1.597 1.585 1.579 1.591]
228	3	1	[1.596 1.601 1.601 1.599]
229	2	2	[1.596 1.601 1.605 1.601]
230	0	1	[1.614 1.617 1.612 1.617]
231	0	0	[1.611 1.591 1.609 1.611]
232	3	0	[1.603 1.603 1.588 1.593]
233	1	3	[1.59  1.592 1.597 1.6  ]
234	0	1	[1.592 1.595 1.587 1.587]
235	2	1	[1.59  1.598 1.585 1.582]
236	1	3	[1.584 1.587 1.587 1.589]
237	3	3	[1.587 1.589 1.584 1.594]
238	3	1	[1.594 1.597 1.584 1.592]
239	1	2	[1.585  1.6    1.6045 1.602 ]
240	1	2	[1.602  1.597  1.6045 1.585 ]
241	0	0	[1.599 1.584 1.594 1.597]
242	0	1	[1.6   1.611 1.592 1.573]
243	3	3	[1.605 1.605 1.583 1.608]
244	3	1	[1.582 1.6   1.595 1.597]
245	3	2	[1.59  1.594 1.599 1.589]
246	2	0	[1.609 1.606 1.591 1.603]
247	1	1	[1.597 1.602 1.594 1.594]
248	1	1	[1.595 1.6   1.596 1.593]
249	2	0	[1.613 1.604 1.604 1.604]
250	2	0	[1.613 1.604 1.602 1.604]
251	2	1	[1.595 1.596 1.595 1.593]
252	2	2	[1.593  1.581  1.6045 1.586 ]
253	0	0	[1.598 1.585 1.59  1.588]
254	1	0	[1.611 1.595 1.595 1.588]
255	0	3	[1.596 1.576 1.581 1.608]
256	1	0	[1.593 1.581 1.578 1.578]
257	0	2	[1.61  1.612 1.613 1.589]
258	2	1	[1.59  1.595 1.585 1.587]
259	1	2	[1.59  1.587 1.592 1.589]
260	3	3	[1.588 1.583 1.601 1.605]
261	0	1	[1.583 1.593 1.569 1.576]
262	0	0	[1.606 1.583 1.58  1.588]
263	1	0	[1.598 1.598 1.598 1.596]
264	2	1	[1.583 1.586 1.586 1.583]
265	0	2	[1.585 1.583 1.592 1.581]
266	2	0	[1.611 1.606 1.606 1.578]
267	3	0	[1.614 1.604 1.583 1.591]
268	2	3	[1.566 1.564 1.568 1.576]
269	2	1	[1.589 1.601 1.589 1.591]
270	2	2	[1.576 1.579 1.586 1.579]
271	3	0	[1.581 1.579 1.576 1.579]
272	2	2	[1.592 1.59  1.6   1.59 ]
273	1	3	[1.589 1.594 1.589 1.602]
274	3	0	[1.602 1.589 1.589 1.601]
275	0	3	[1.603 1.595 1.588 1.605]
276	3	2	[1.595 1.588 1.605 1.598]
277	0	0	[1.604 1.578 1.59  1.602]
278	3	2	[1.562 1.564 1.565 1.557]
279	0	2	[1.61  1.612 1.623 1.592]
280	0	2	[1.597 1.586 1.602 1.599]
281	3	2	[1.612 1.61  1.614 1.61 ]
282	3	2	[1.586 1.589 1.594 1.581]
283	2	1	[1.599 1.602 1.584 1.599]
284	0	2	[1.583 1.583 1.59  1.583]
285	3	0	[1.604 1.575 1.602 1.602]
286	3	0	[1.589 1.577 1.582 1.587]
287	0	3	[1.579 1.582 1.582 1.586]
288	1	2	[1.584 1.627 1.639 1.606]
289	0	3	[1.585  1.585  1.593  1.6045]
290	3	0	[1.603 1.592 1.6   1.598]
291	2	1	[1.6   1.603 1.592 1.592]
292	1	0	[1.598 1.593 1.598 1.59 ]
293	3	0	[1.598 1.598 1.59  1.595]
294	1	2	[1.59  1.585 1.595 1.585]
295	0	1	[1.59  1.595 1.59  1.585]
296	1	3	[1.576 1.586 1.581 1.591]
297	3	1	[1.581 1.591 1.576 1.586]
298	3	3	[1.594 1.591 1.598 1.604]
299	1	1	[1.601 1.605 1.601 1.599]
300	2	0	[1.603 1.589 1.578 1.584]
301	3	0	[1.594 1.586 1.592 1.592]
302	1	3	[1.592 1.592 1.586 1.594]
303	2	1	[1.61  1.612 1.601 1.588]
304	1	0	[1.577 1.577 1.577 1.576]
305	1	1	[1.576 1.586 1.581 1.586]
306	0	0	[1.625 1.613 1.613 1.589]
307	1	1	[1.613 1.625 1.589 1.613]
308	1	1	[1.601  1.611  1.587  1.6045]
309	2	1	[1.598  1.6045 1.582  1.6   ]
310	3	0	[1.598 1.59  1.598 1.585]
311	0	3	[1.596 1.585 1.596 1.598]
312	1	2	[1.596 1.596 1.598 1.585]
313	3	0	[1.596 1.584 1.583 1.589]
314	1	2	[1.591 1.589 1.595 1.592]
315	0	0	[1.589 1.58  1.582 1.58 ]
316	2	0	[1.591 1.589 1.581 1.586]
317	2	0	[1.604 1.582 1.585 1.585]
318	2	3	[1.598 1.599 1.588 1.605]
319	0	3	[1.612 1.59  1.615 1.617]
320	0	3	[1.598 1.585 1.595 1.603]
321	0	1	[1.6   1.603 1.588 1.598]
322	0	0	[1.6045 1.594  1.585  1.596 ]
323	0	1	[1.577 1.607 1.581 1.578]
324	2	1	[1.602 1.61  1.608 1.597]
325	2	1	[1.597 1.61  1.604 1.602]
326	1	1	[1.591 1.598 1.588 1.583]
327	2	0	[1.607 1.59  1.607 1.579]
328	3	3	[1.611 1.629 1.622 1.637]
329	3	3	[1.598 1.588 1.607 1.609]
330	0	2	[1.581 1.581 1.583 1.581]
331	2	0	[1.598 1.586 1.589 1.581]
332	2	0	[1.575 1.566 1.565 1.566]
333	2	1	[1.566 1.575 1.568 1.566]
334	3	0	[1.607 1.603 1.579 1.607]
335	2	0	[1.589 1.58  1.58  1.582]
336	2	1	[1.587 1.589 1.587 1.587]
337	2	2	[1.582 1.587 1.589 1.585]
338	2	3	[1.582 1.585 1.584 1.587]
339	3	2	[1.585 1.582 1.588 1.588]
340	2	2	[1.588 1.585 1.593 1.582]
341	2	0	[1.59  1.587 1.585 1.59 ]
342	2	1	[1.587 1.59  1.59  1.59 ]
343	1	1	[1.594 1.615 1.574 1.587]
344	3	2	[1.581 1.581 1.588 1.578]
345	3	2	[1.595 1.58  1.618 1.59 ]
346	2	2	[1.585 1.585 1.587 1.57 ]
347	0	1	[1.592 1.594 1.59  1.587]
348	0	2	[1.585 1.59  1.594 1.587]
349	3	3	[1.576 1.586 1.588 1.6  ]
350	2	3	[1.611 1.611 1.611 1.613]
351	1	1	[1.591 1.602 1.584 1.595]
352	2	0	[1.599 1.587 1.592 1.597]
353	3	3	[1.586 1.59  1.586 1.595]
354	0	0	[1.601 1.587 1.583 1.581]
355	0	0	[1.576 1.574 1.574 1.566]
356	3	1	[1.586 1.594 1.591 1.589]
357	3	0	[1.598 1.591 1.588 1.583]
358	0	1	[1.586 1.593 1.588 1.578]
359	3	1	[1.579 1.591 1.584 1.584]
360	2	1	[1.597 1.602 1.586 1.592]
361	2	1	[1.577 1.592 1.588 1.577]
362	0	3	[1.594 1.594 1.585 1.599]
363	1	1	[1.595 1.605 1.6   1.588]
364	1	3	[1.595 1.588 1.59  1.605]
365	3	0	[1.597 1.597 1.597 1.594]
366	1	0	[1.597 1.579 1.597 1.597]
367	2	2	[1.587 1.584 1.596 1.577]
368	2	1	[1.592 1.603 1.578 1.591]
369	1	1	[1.59  1.592 1.585 1.59 ]
370	0	0	[1.62  1.579 1.6   1.6  ]
371	2	2	[1.602 1.577 1.615 1.6  ]
372	0	1	[1.597 1.602 1.577 1.6  ]
373	1	0	[1.593 1.59  1.588 1.588]
374	2	0	[1.605 1.603 1.605 1.588]
375	1	3	[1.588 1.595 1.603 1.605]
376	3	2	[1.59  1.585 1.593 1.583]
377	0	1	[1.585 1.593 1.585 1.59 ]
378	0	0	[1.612 1.585 1.612 1.607]
379	2	2	[1.579 1.584 1.594 1.584]
380	3	3	[1.584 1.579 1.584 1.596]
381	2	3	[1.593 1.595 1.59  1.598]
382	3	2	[1.593 1.595 1.598 1.59 ]
383	2	2	[1.6   1.58  1.602 1.602]
384	1	3	[1.594 1.594 1.594 1.61 ]
385	0	0	[1.594 1.594 1.584 1.594]
386	3	1	[1.575 1.593 1.58  1.584]
387	0	1	[1.591 1.598 1.596 1.584]
388	2	0	[1.601 1.6   1.585 1.588]
389	1	0	[1.615 1.602 1.599 1.607]
390	1	3	[1.586 1.592 1.584 1.596]
391	3	1	[1.591 1.596 1.591 1.586]
392	1	0	[1.591 1.581 1.583 1.591]
393	2	2	[1.579  1.607  1.6455 1.603 ]
394	1	1	[1.581 1.587 1.574 1.578]
395	3	0	[1.6045 1.587  1.584  1.602 ]
396	0	2	[1.582 1.582 1.588 1.588]
397	2	0	[1.589 1.585 1.58  1.577]
398	3	1	[1.58  1.594 1.587 1.594]
399	0	0	[1.593 1.584 1.589 1.591]
400	3	1	[1.582 1.585 1.582 1.582]
401	2	0	[1.591 1.584 1.581 1.584]
402	0	0	[1.635 1.602 1.613 1.604]
403	1	2	[1.592 1.589 1.594 1.586]
404	3	1	[1.584 1.591 1.586 1.585]
405	0	0	[1.588 1.583 1.585 1.58 ]
406	1	0	[1.589 1.581 1.581 1.581]
407	3	2	[1.603 1.609 1.611 1.6  ]
408	0	0	[1.59  1.587 1.589 1.587]
409	0	2	[1.575 1.572 1.581 1.581]
410	2	3	[1.586 1.581 1.586 1.601]
411	3	3	[1.597 1.592 1.592 1.602]
412	3	2	[1.59  1.583 1.591 1.583]
413	2	1	[1.577 1.589 1.585 1.582]
414	3	3	[1.583 1.588 1.583 1.591]
415	2	0	[1.588 1.583 1.58  1.583]
416	2	1	[1.576 1.59  1.575 1.586]
417	2	3	[1.586 1.576 1.576 1.589]
418	2	0	[1.596 1.588 1.596 1.596]
419	0	0	[1.595 1.595 1.59  1.595]
420	3	3	[1.602 1.597 1.597 1.607]
421	2	0	[1.587 1.587 1.587 1.587]
422	1	2	[1.59  1.583 1.601 1.583]
423	0	3	[1.59  1.584 1.592 1.595]
424	0	0	[1.587 1.585 1.58  1.58 ]
425	3	1	[1.579 1.601 1.581 1.591]
426	2	0	[1.586 1.584 1.584 1.586]
427	0	0	[1.589 1.586 1.586 1.584]
428	3	3	[1.584 1.586 1.581 1.588]
429	3	0	[1.612 1.582 1.6   1.584]
430	3	3	[1.59   1.582  1.592  1.6045]
431	0	2	[1.581 1.586 1.591 1.581]
432	3	1	[1.589 1.592 1.587 1.587]
433	2	0	[1.591 1.591 1.588 1.591]
434	2	0	[1.591 1.591 1.588 1.591]
435	0	0	[1.584 1.582 1.584 1.579]
436	3	0	[1.598 1.583 1.596 1.583]
437	0	1	[1.579 1.584 1.582 1.584]
438	1	2	[1.596 1.583 1.598 1.586]
439	2	0	[1.616 1.59  1.595 1.587]
440	1	1	[1.576 1.587 1.576 1.587]
441	3	3	[1.579 1.584 1.579 1.589]
442	1	1	[1.581 1.583 1.576 1.583]
443	2	1	[1.6   1.602 1.6   1.589]
444	0	1	[1.597 1.602 1.6   1.589]
445	2	0	[1.583 1.581 1.583 1.576]
446	2	0	[1.589 1.589 1.589 1.578]
447	0	2	[1.584 1.578 1.589 1.589]
448	0	2	[1.589 1.589 1.6   1.584]
449	2	2	[1.593 1.583 1.602 1.594]
450	3	3	[1.586 1.586 1.586 1.588]
451	1	1	[1.584 1.592 1.584 1.592]
452	3	0	[1.588 1.584 1.586 1.58 ]
453	1	3	[1.576 1.578 1.576 1.58 ]
454	1	0	[1.58  1.578 1.576 1.576]
455	1	3	[1.596 1.591 1.601 1.605]
456	0	0	[1.601 1.588 1.583 1.581]
457	0	1	[1.579 1.589 1.579 1.58 ]
458	0	3	[1.583 1.581 1.584 1.591]
459	3	2	[1.566 1.566 1.574 1.57 ]
460	3	2	[1.569 1.566 1.574 1.566]
461	1	2	[1.588 1.613 1.615 1.615]
462	2	0	[1.6   1.582 1.598 1.597]
463	2	0	[1.6   1.597 1.6   1.582]
464	3	3	[1.599 1.597 1.599 1.605]
465	0	2	[1.574 1.568 1.579 1.578]
466	2	1	[1.584 1.613 1.613 1.613]
467	1	0	[1.613 1.583 1.613 1.613]
468	2	1	[1.599 1.617 1.597 1.579]
469	2	3	[1.604 1.598 1.593 1.613]
470	3	3	[1.591 1.57  1.586 1.605]
471	0	1	[1.58  1.588 1.58  1.583]
472	3	3	[1.58  1.588 1.583 1.593]
473	2	0	[1.566 1.566 1.566 1.561]
474	2	2	[1.592 1.592 1.607 1.589]
475	1	0	[1.591 1.585 1.577 1.585]
476	1	1	[1.587 1.599 1.597 1.597]
477	3	1	[1.582 1.603 1.585 1.582]
478	0	0	[1.603 1.595 1.592 1.586]
479	2	2	[1.587 1.582 1.594 1.582]
480	1	1	[1.581 1.59  1.581 1.583]
481	1	1	[1.597 1.611 1.597 1.575]
482	3	0	[1.603 1.577 1.601 1.601]
483	0	0	[1.592 1.592 1.578 1.578]
484	1	0	[1.594 1.591 1.589 1.586]
485	0	0	[1.595 1.592 1.592 1.595]
486	3	1	[1.584 1.59  1.587 1.584]
487	3	2	[1.587 1.584 1.59  1.584]
488	0	3	[1.598  1.6045 1.582  1.616 ]
489	2	1	[1.621 1.622 1.585 1.62 ]
490	0	0	[1.604 1.586 1.586 1.599]
491	3	0	[1.596 1.586 1.594 1.584]
492	3	2	[1.587 1.587 1.589 1.584]
493	0	3	[1.586 1.592 1.581 1.593]
494	0	2	[1.59   1.585  1.6045 1.603 ]
495	2	3	[1.6   1.591 1.604 1.61 ]
496	1	0	[1.613 1.588 1.599 1.584]
497	1	1	[1.599 1.618 1.613 1.584]
498	1	1	[1.584 1.59  1.589 1.584]
499	2	3	[1.593 1.583 1.588 1.598]
500	2	0	[1.607 1.592 1.595 1.597]
501	0	3	[1.582 1.579 1.579 1.583]
502	0	0	[1.594 1.58  1.593 1.578]
503	2	1	[1.582 1.583 1.573 1.577]
504	0	2	[1.591 1.583 1.595 1.578]
505	1	0	[1.595 1.578 1.578 1.583]
506	2	2	[1.592 1.602 1.604 1.58 ]
507	2	2	[1.58  1.592 1.608 1.602]
508	2	0	[1.593 1.578 1.586 1.59 ]
509	1	2	[1.589 1.581 1.596 1.584]
510	2	2	[1.599 1.582 1.613 1.604]
511	0	2	[1.59  1.585 1.597 1.592]
512	1	3	[1.584 1.583 1.589 1.594]
513	2	3	[1.604 1.594 1.599 1.608]
514	0	0	[1.6   1.593 1.576 1.6  ]
515	0	3	[1.592 1.585 1.59  1.595]
516	0	0	[1.589 1.579 1.582 1.582]
517	1	2	[1.583 1.574 1.585 1.581]
518	1	3	[1.599 1.599 1.58  1.601]
519	0	3	[1.575 1.575 1.58  1.591]
520	2	0	[1.606 1.593 1.578 1.581]
521	1	3	[1.601 1.601 1.574 1.603]
522	1	0	[1.584  1.584  1.5625 1.584 ]
523	3	0	[1.603 1.58  1.585 1.583]
524	1	2	[1.606 1.606 1.613 1.595]
525	1	0	[1.631 1.631 1.621 1.612]
526	0	2	[1.581 1.591 1.601 1.584]
527	0	2	[1.572 1.573 1.583 1.575]
528	2	3	[1.573 1.575 1.57  1.583]
529	0	0	[1.588 1.583 1.581 1.585]
530	1	1	[1.596 1.599 1.584 1.596]
531	0	0	[1.624 1.621 1.584 1.597]
532	3	2	[1.6   1.601 1.603 1.601]
533	0	3	[1.592 1.585 1.589 1.598]
534	3	1	[1.587 1.609 1.6   1.6  ]
535	2	3	[1.578 1.585 1.575 1.587]
536	2	0	[1.617 1.614 1.614 1.574]
537	2	1	[1.58  1.625 1.613 1.606]
538	1	3	[1.591 1.593 1.6   1.607]
539	2	3	[1.592 1.589 1.602 1.606]
540	0	0	[1.611 1.589 1.606 1.592]
541	2	0	[1.607 1.583 1.588 1.605]
542	3	3	[1.607 1.583 1.605 1.61 ]
543	0	3	[1.588 1.602 1.583 1.605]
544	2	3	[1.602 1.583 1.597 1.605]
545	0	2	[1.586 1.58  1.592 1.584]
546	2	0	[1.592 1.58  1.587 1.584]
547	1	3	[1.581  1.6045 1.601  1.619 ]
548	2	0	[1.619 1.601 1.601 1.581]
549	2	2	[1.588 1.588 1.59  1.583]
550	3	0	[1.592 1.589 1.58  1.584]
551	3	2	[1.585 1.582 1.59  1.588]
552	1	1	[1.586 1.587 1.587 1.587]
553	2	0	[1.592 1.585 1.59  1.587]
554	0	0	[1.58  1.579 1.58  1.58 ]
555	2	2	[1.579 1.58  1.582 1.58 ]
556	2	3	[1.583 1.59  1.588 1.592]
557	3	1	[1.581 1.592 1.584 1.577]
558	2	1	[1.584 1.594 1.594 1.581]
559	2	1	[1.584 1.592 1.584 1.585]
560	1	2	[1.584 1.59  1.592 1.585]
561	0	1	[1.587 1.596 1.587 1.595]
562	1	1	[1.583 1.591 1.59  1.591]
563	2	2	[1.582 1.587 1.59  1.59 ]
564	3	0	[1.616 1.613 1.614 1.616]
565	1	1	[1.577 1.582 1.58  1.582]
566	2	2	[1.578 1.578 1.586 1.586]
567	1	2	[1.596 1.606 1.607 1.577]
568	1	3	[1.576 1.578 1.578 1.583]
569	1	1	[1.599 1.604 1.588 1.601]
570	2	0	[1.598 1.583 1.595 1.593]
571	2	3	[1.605 1.598 1.572 1.607]
